PROVINCIA	LOCALIDAD	SEXO	EFECTORES	PNC	JUB_PEN	EMPLEO_DEP	ASIG_FAM	FALLECIDOS	JURIDICAS	RUBPS
BUENOS AIRES	BAHIA SAN BLAS	M	10.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0
BUENOS AIRES	BAHIA SAN BLAS	F	9.0	1.0	1.0	0.0	1.0	0.0	0.0	4.0
BUENOS AIRES	BAIGORRITA NORTE	M	11.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BAIGORRITA NORTE	F	23.0	1.0	4.0	2.0	0.0	0.0	0.0	7.0
BUENOS AIRES	BAIGORRITA SUR	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BAJO HONDO	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BALCARCE	F	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BALCARCE	M	508.0	27.0	23.0	35.0	9.0	8.0	0.0	61.0
BUENOS AIRES	BALCARCE	F	661.0	22.0	44.0	30.0	13.0	5.0	0.0	211.0
BUENOS AIRES	BALNEARIO (PARADA)	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BALNEARIO (PARADA)	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BALNEARIO CASCALLARES	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BALNEARIO CLAROMECO	M	19.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BALNEARIO CLAROMECO	F	18.0	0.0	2.0	4.0	0.0	0.0	0.0	8.0
BUENOS AIRES	BALNEARIO MAR CHIQUITA	M	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BALNEARIO MAR CHIQUITA	F	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BALNEARIO MAR DE AJO	F	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
BUENOS AIRES	BALNEARIO MONTE HERMOSO	M	131.0	7.0	0.0	24.0	1.0	3.0	0.0	6.0
BUENOS AIRES	BALNEARIO MONTE HERMOSO	F	67.0	0.0	7.0	10.0	1.0	2.0	0.0	19.0
BUENOS AIRES	BALNEARIO OCEANO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BALNEARIO RETA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BALNEARIO RETA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BALNEARIO SAUCE GRANDE	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BALNEARIO SAUCE GRANDE	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BALSA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BANCALARI	F	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BANDERALO	M	8.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BANDERALO	F	25.0	0.0	2.0	1.0	0.0	1.0	0.0	3.0
BUENOS AIRES	BANFIELD	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BANFIELD	M	702.0	35.0	22.0	57.0	6.0	22.0	0.0	279.0
BUENOS AIRES	BANFIELD	F	1340.0	27.0	86.0	55.0	27.0	13.0	0.0	797.0
BUENOS AIRES	BARADERO	M	418.0	18.0	9.0	49.0	3.0	4.0	0.0	97.0
BUENOS AIRES	BARADERO	F	599.0	22.0	27.0	32.0	8.0	4.0	0.0	247.0
BUENOS AIRES	BARKER	M	7.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARKER	F	14.0	0.0	2.0	2.0	0.0	0.0	0.0	4.0
BUENOS AIRES	BARRIENTOS	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO  MARTINEZ MORENO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO  SANTAMARIA	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO  SANTAMARIA	F	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
BUENOS AIRES	BARRIO 9 DE JULIO	F	5.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0
BUENOS AIRES	BARRIO ACEVEDO	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO AERONAUTICO	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO AERONAUTICO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO ALBERDI	M	15.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0
BUENOS AIRES	BARRIO ALBERDI	F	22.0	0.0	0.0	2.0	0.0	0.0	0.0	13.0
BUENOS AIRES	BARRIO ALFAR	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO ALMAFUERTE	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO ALMAFUERTE	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO ALMIRANTE BROWN	M	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO ALMIRANTE BROWN	F	7.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
BUENOS AIRES	BARRIO ALTO VERDE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO ALTOS DE JOSE C. PAZ	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO ALTOS DE JOSE C. PAZ	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO ANTARTIDA ARGENTINA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO ARCA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO ARCO IRIS	M	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
BUENOS AIRES	BARRIO ARGITAL	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO ARGITAL	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO ARZENO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO ARZENO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO ASUNCION	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO ASUNCION	F	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO ATLANTIDA	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO ATLANTIDA	F	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO AVELLANEDA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO AVIACION	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO AVIACION	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO BAIRES	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO BANCO PROVINCIA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO BATAN	M	93.0	7.0	1.0	7.0	0.0	1.0	0.0	35.0
BUENOS AIRES	BARRIO BATAN	F	191.0	4.0	7.0	9.0	3.0	0.0	0.0	127.0
BUENOS AIRES	BARRIO BELIERA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO BOSQUE ALEGRE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO CASCALLARES	M	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO CASCALLARES	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO CENTENARIO	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO CENTENARIO	F	4.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
BUENOS AIRES	BARRIO CENTRAL	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO CENTRAL	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO CENTRO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO CENTRO	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO CHAPADMALAL	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO CHAPADMALAL	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO CHURRUCA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO CHURRUCA	F	6.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0
BUENOS AIRES	BARRIO CINCO ESQUINAS	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO COLINAS PERALTA RAMOS	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO CORTEJARENA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO CORTIJO NUEVO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO DE LA MERCED	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO DE LA MERCED	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO DE OFICIALES GENERAL SA	M	7.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO DE OFICIALES GENERAL SA	F	14.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0
BUENOS AIRES	BARRIO DEL PLATA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO DEL PLATA	F	4.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO DON ANTONIO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO DON BOSCO	M	3.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO DON BOSCO	F	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
BUENOS AIRES	BARRIO DRAIMAR	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO ECHEVERRIA	M	7.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO ECHEVERRIA	F	30.0	0.0	0.0	0.0	1.0	0.0	0.0	22.0
BUENOS AIRES	BARRIO EL 36	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL ATALAYA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL CAZADOR	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO EL CAZADOR	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO EL CORTIJO	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL CORTIJO	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO EL DESTINO	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL DORADO	M	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL DORADO	F	5.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL EMBRUJO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL FARO	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO EL FARO	F	4.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO EL GAUCHO	F	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL HORNERO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL JAGUEL	M	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO EL JAGUEL	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
BUENOS AIRES	BARRIO EL LUCERO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL OMBU	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL OMBU	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO EL ONCE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL PARQUE	M	4.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
BUENOS AIRES	BARRIO EL PARQUE	F	12.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
BUENOS AIRES	BARRIO EL PEREJIL	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL PERICON	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL PORVENIR	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO EL PORVENIR	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL REFUGIO	M	3.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO EL RETIRO	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO EL SOL	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL TREBOL	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO EL ZORZAL	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO EMIR JUAREZ	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO ENRIQUE DELFINO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO ESPERANZA	M	11.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0
BUENOS AIRES	BARRIO ESPERANZA	F	23.0	0.0	1.0	0.0	2.0	0.0	0.0	17.0
BUENOS AIRES	BARRIO FARO NORTE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO FARO NORTE	F	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO FLORENCIO VARELA	M	23.0	0.0	0.0	4.0	0.0	0.0	0.0	14.0
BUENOS AIRES	BARRIO FLORENCIO VARELA	F	41.0	0.0	1.0	0.0	0.0	0.0	0.0	30.0
BUENOS AIRES	BARRIO FLORENTINO AMEGHINO	M	61.0	6.0	4.0	8.0	1.0	0.0	0.0	8.0
BUENOS AIRES	BARRIO FLORENTINO AMEGHINO	F	78.0	2.0	12.0	7.0	7.0	2.0	0.0	17.0
BUENOS AIRES	BARRIO GENERAL BELGRANO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO GENERAL BELGRANO	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO GENERAL GUEMES	M	8.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO GENERAL GUEMES	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
BUENOS AIRES	BARRIO GENERAL MANUEL BALGRANO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO GENERAL PUEYRREDON	M	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO GENERAL PUEYRREDON	F	16.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO GENERAL SAN MARTIN	M	19.0	1.0	0.0	3.0	0.0	0.0	0.0	9.0
BUENOS AIRES	BARRIO GENERAL SAN MARTIN	F	28.0	1.0	1.0	2.0	0.0	1.0	0.0	15.0
BUENOS AIRES	BARRIO GORRITI	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO GRANDE	M	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO GRANDE	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO GUADALUPE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO HORNOS	M	8.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
BUENOS AIRES	BARRIO HORNOS	F	16.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0
BUENOS AIRES	BARRIO INDEPENDENCIA	M	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO INDEPENDENCIA	F	11.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0
BUENOS AIRES	BARRIO IPARRAGUIRRE	M	2.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO IPARRAGUIRRE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO IRIGOIN	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO JACARANDA	M	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO JACARANDA	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO JARDIN	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO JARDIN	F	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
BUENOS AIRES	BARRIO JARDINES	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO JARDINES	F	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO JEFES Y OFICIALES SAN M	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO JORGE NEWBERY	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO JORGE NEWBERY	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO JOSE HERNANDEZ	M	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO JOSE HERNANDEZ	F	4.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO JOSE MANUEL ESTRADA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO JUAN B. JUSTO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO JURAMENTO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LA CAROLINA	M	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO LA CAROLINA	F	14.0	0.0	0.0	1.0	1.0	1.0	0.0	13.0
BUENOS AIRES	BARRIO LA CUMBRE	M	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LA DOLLY	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LA DOLLY	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LA ESMERALDA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LA ESTRELLA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LA FORESTA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LA FORESTA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO LA GLORIA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LA GRANJA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LA GRANJA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LA LOMA	M	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
BUENOS AIRES	BARRIO LA LOMA	F	8.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
BUENOS AIRES	BARRIO LA MORITA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO LA MORITA	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO LA PERLA	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO LA RECOLETA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LA RECOLETA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LA REJA GRANDE	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO LA SIRENA	M	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LA SIRENA	F	9.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
BUENOS AIRES	BARRIO LA TABLADA	M	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LA TABLADA	F	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
BUENOS AIRES	BARRIO LA TEJA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LA UNION	M	204.0	5.0	3.0	17.0	0.0	2.0	0.0	84.0
BUENOS AIRES	BARRIO LA UNION	F	298.0	3.0	6.0	7.0	7.0	3.0	0.0	249.0
BUENOS AIRES	BARRIO LA VICTORIA	M	4.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO LA VICTORIA	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO LAS ACACIAS	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO LAS ACACIAS	F	9.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
BUENOS AIRES	BARRIO LAS ACHIRAS	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO LAS HERAS	M	6.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LAS HERAS	F	16.0	0.0	6.0	2.0	3.0	0.0	0.0	5.0
BUENOS AIRES	BARRIO LAS HERMANAS	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LAS LOMAS	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LAS LOMAS	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO LAS MALVINAS	M	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LAS MALVINAS	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LAS MARGARITAS	M	14.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0
BUENOS AIRES	BARRIO LAS MARGARITAS	F	22.0	1.0	0.0	0.0	0.0	0.0	0.0	22.0
BUENOS AIRES	BARRIO LAS NIEVES	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LAS TUNAS	M	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO LAS TUNAS	F	22.0	0.0	2.0	3.0	0.0	0.0	0.0	17.0
BUENOS AIRES	BARRIO LELOIR DE QUIROGA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LIBERTADOR	M	56.0	3.0	1.0	4.0	0.0	3.0	0.0	24.0
BUENOS AIRES	BARRIO LIBERTADOR	F	128.0	2.0	11.0	6.0	3.0	3.0	0.0	97.0
BUENOS AIRES	BARRIO LINDO	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LOMA VERDE	M	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LOMA VERDE	F	12.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO LOS 4 VIENTOS	M	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LOS ALAMOS	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LOS ALAMOS	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BUENOS AIRES	BARRIO LOS ANDES	M	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LOS ANDES	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LOS CACHORROS	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUENOS AIRES	BARRIO LOS CACHORROS	F	5.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO LOS CEDROS	F	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LOS EUCALIPTOS	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LOS EUCALIPTOS	F	4.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0
BUENOS AIRES	BARRIO LOS EUCALIPTUS	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BUENOS AIRES	BARRIO LOS GALLITOS	M	11.0	0.0	0.0	2.0	0.0	0.0	0.0	8.0
BUENOS AIRES	BARRIO LOS GALLITOS	F	11.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
BUENOS AIRES	BARRIO LOS LIMONES	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
